label,CONTRAST0,HOMOGENITY0,ENTROPY0,ENERGY0,CONTRAST45,HOMOGENITY45,ENTROPY45,ENERGY45,CONTRAST90,HOMOGENITY90,ENTROPY90,ENERGY90,CONTRAST135,HOMOGENITY135,ENTROPY135,ENERGY135
1,4.242064468503936,0.6274915477134752,3.769856939565223,0.045236715595501506,5.178188356376713,0.6066761589908258,3.855219844035308,0.04118184006719552,3.9047736220472427,0.6102290201246503,3.791330998665151,0.04319387697613287,5.594581189162382,0.600343762634094,3.876367685250423,0.04057595405165388
1,3.837044783464568,0.686588587904148,3.6007232430831673,0.05510285996157931,5.4070308140616286,0.6668673288113596,3.6987222223048155,0.05128251133184017,3.700295275590553,0.6883566306255625,3.5921158955349792,0.05500760629206804,5.388678777357558,0.6675951025445556,3.697696862036302,0.05151207208608227
1,4.424397145669293,0.6962582535690893,3.266766059896608,0.11009905125279,5.552731105462214,0.6810323475064564,3.3213403454540256,0.10580737083106007,3.098240649606298,0.7171236472393463,3.1918353815822518,0.11452630815417882,5.384524769049539,0.6807523470286853,3.3218998376896667,0.10592294691936396
1,2.759473425196852,0.7754810112703799,2.4868810427688017,0.29078194197648155,3.4604129208258443,0.7581797557128587,2.5404902412693584,0.28065997331077064,2.116941437007875,0.7696204119284258,2.466607439691441,0.28675296510749276,3.493520987041976,0.7569290939321645,2.5478616996985153,0.2780780577371187
1,2.8364911417322825,0.7695051722860343,3.2454299348064417,0.0815966493383182,5.546283092566189,0.7164247889762554,3.4337968432945085,0.07036885491713821,3.684424212598427,0.7597012649665238,3.251186236255122,0.08182374787601138,5.7408394816789645,0.7103193764360385,3.4476804644453654,0.06946866147436802
1,2.563053641732284,0.76565980499473,3.2308741490145305,0.08173644478392475,4.879471758943521,0.7198846516679784,3.3816629617174656,0.07336912813821908,3.243725393700788,0.7649800591981524,3.2067174852543228,0.08393329793251382,5.013640027280056,0.715553594841608,3.390677497859266,0.07255712601821383
1,3.6918061023622064,0.7582423584620703,3.2698157684716813,0.08236370031089674,5.6186992373984745,0.6980838441847067,3.4780572069209197,0.06772389941332674,2.944635826771655,0.7569110878262292,3.2606377078864646,0.08107459800124678,5.746047492094982,0.6983193649491459,3.4814199610681116,0.06735963475026953
1,3.799028051181102,0.7462068785248498,3.375382342788699,0.0775827221820459,6.764833529667059,0.6873906378252597,3.5700255453883583,0.06670024004069336,4.0568405511811,0.7428563053424658,3.3582745834783925,0.07950007904410343,6.854051708103418,0.6883722477016534,3.565521685042863,0.06723876160877748
1,5.730930118110238,0.6912601491043082,3.8322684777597322,0.044007431825898786,7.7934775869551745,0.6580642805931788,3.9401448421280296,0.03978237629734607,6.136503444881886,0.6970832444421027,3.8023100782579293,0.044401719540743796,8.868187736375473,0.6480309977088807,3.970340653639378,0.03926282494514272
1,5.949311023622047,0.6356058070829854,3.726305670006202,0.04772579314445738,7.626201252402503,0.6093636394700441,3.7899619748346067,0.04552817215250646,4.483267716535435,0.6542072966202517,3.6298976665387945,0.05048765761594025,7.816231632463264,0.6078118597926366,3.8000598512912607,0.04535071702668669
1,3.8272637795275593,0.6510700123925655,3.5464347120004374,0.05274738314369205,4.636617273234547,0.6297798239124243,3.594870060314564,0.051250994249771996,3.1031003937007884,0.6440808310530084,3.5179145530209963,0.0525394098883901,4.60189720379441,0.629779431083121,3.5931680679154177,0.051265509251831945
1,4.600639763779528,0.7254706949989463,3.062391211551007,0.22631973114288026,5.659123318246638,0.7107422908143197,3.104309531942967,0.2233426768918142,3.3825664370078745,0.7465475653583664,2.9833263459860966,0.2329127427419894,5.628929257858516,0.7104780275198579,3.1093382966020644,0.22301375026210898
1,3.464751476377953,0.7937095096707983,2.693155802020915,0.2938105575918183,4.661107322214647,0.7682998093255224,2.7647297028697695,0.29063318471357635,2.986466535433072,0.7939987351471397,2.6708442689997414,0.2984271165685886,4.378386756773516,0.7669591417655812,2.7634666812539144,0.29029547258672916
1,5.41529281496063,0.7475671996155937,3.0026381730065705,0.22562356178179152,6.288920577841155,0.7331610017487202,3.0417906782510604,0.22305134665449444,3.655757874015747,0.7737448839562937,2.9121255964630257,0.23159250413959814,6.618947237894475,0.7293337992194249,3.0547281100688237,0.22079903425725386
1,9.529589074803152,0.48016028018804496,4.4687125004861565,0.021150895390169688,10.037076074152148,0.4736581936408483,4.499610526944955,0.020482957017746127,8.86128198818898,0.4703888257625057,4.444912531866811,0.021211686466341688,9.952941905883815,0.4687890696348975,4.507580992522137,0.02032160831635198
1,8.52682086614174,0.5480441111893859,4.155238459133283,0.030274052430429084,9.472626945253891,0.5347722234575164,4.189614246113633,0.029431872863373724,7.990095964566929,0.5384305459145231,4.126855006901275,0.030613414559348667,9.78988157976316,0.531448514010405,4.2078448806689694,0.029084310447125443
1,6.043122539370077,0.6908502615023804,3.2334451830644566,0.1722838644041546,7.809287618575242,0.6682337930594292,3.309090150450288,0.16463603607348576,4.482960137795276,0.7073462614498591,3.1710445038664887,0.17730195213808395,7.80767561535123,0.6701235619778767,3.306514125415303,0.16595725298834813
1,2.9418676181102366,0.7553365215941787,3.261608006331817,0.07939043032627076,3.951515903031808,0.7237405848208568,3.373068770070765,0.07249121845258387,2.0402928149606296,0.779773303339019,3.1791852412410972,0.08401995960486061,4.217620435240872,0.7176498397723783,3.387261804889656,0.0712111325022452
1,2.9605684055118124,0.8354704130783559,2.6306617911972174,0.20577199735942436,5.467604935209874,0.8013503887835851,2.7594905798411786,0.19527238502675912,4.380905511811025,0.8229892327438249,2.684428726914894,0.20239033977823812,5.690309380618763,0.7980967407402185,2.7641266850071142,0.19591075297222826
1,3.6671382874015763,0.8014939702228581,2.9773961731502707,0.16396395408757608,6.364560729121464,0.7549729733669168,3.1346820384155203,0.15509339859897414,5.38527312992126,0.7768820531061422,3.055958168242619,0.16092354316056295,6.725773451546905,0.7495389943576135,3.1496548522970276,0.15342618378212144
1,3.3404896653543306,0.8136902687583037,2.8289786306106723,0.16656807282120428,6.443424886849771,0.76423032220271,2.989578598525156,0.15626302676748208,5.526390255905514,0.7879096156874107,2.912949560973167,0.16237982329480283,7.093310186620375,0.7587189645665429,3.0070161863470264,0.15442550861541682
1,3.9325172244094486,0.8146181562735973,2.7594260081236786,0.1669462096248411,6.940727881455768,0.7787045444477081,2.8976703194087126,0.15627450115337949,5.163877952755905,0.7999411648287251,2.8287593033382006,0.1627144211319673,7.140988281976567,0.7767858483591326,2.909340262626033,0.15546722717228678
1,3.646592027559055,0.8075037937744557,2.87489740916012,0.14408080873046505,8.584971169942335,0.7526122346647651,3.069348483387379,0.12790716876616343,7.463336614173225,0.7724375960959398,3.0015853187805446,0.13346858535758077,8.860995721991447,0.7509586633977873,3.071985282199825,0.1275446223779793
1,3.628075787401575,0.6975473887804855,3.203158638499745,0.1454377085389913,4.1700043400086795,0.6821069604718288,3.2519983705457176,0.13958280040064328,2.55640994094488,0.7189095194576254,3.1205978240841152,0.15060694049610754,4.6855973711947385,0.6728736106229982,3.285993192893255,0.13577204921165376
1,6.919721948818898,0.7405772450769376,3.039890227151697,0.15492074178728438,9.012834025668058,0.7212436384578678,3.1100533213356583,0.14870047236529468,4.142224409448818,0.7678974037082662,2.956644680202465,0.15859015653578187,9.071548143096285,0.7165370665514166,3.117311565578572,0.14796662292189983
1,7.874015748031497,0.7593773311126144,2.836727669548188,0.16315378608540418,10.848471696943395,0.735882768026987,2.918258249527671,0.15369246064922779,5.313053641732285,0.7840444015015374,2.7583210238404523,0.16806106714020058,10.791369582739168,0.7348316430973532,2.9212712918197212,0.15303793630713303
1,3.094857283464567,0.6911652171631245,3.5837915283131743,0.052833715591747585,3.245396490792982,0.6831217338211052,3.6075607784826174,0.05163001800986552,2.066313976377953,0.7044554656146654,3.515040698756881,0.054246218355717954,3.6417632835265668,0.6731792388557719,3.6436361951702088,0.05052946871967277
1,5.9258120078740175,0.79031182357307,3.1134692099111096,0.10297513142633696,10.909479818959632,0.7301664328484924,3.3228638059408007,0.08831964753023681,6.823572834645672,0.7721867917289937,3.187874840946005,0.09880918211543444,10.903031806063609,0.7287695824055013,3.325455819801558,0.08853002856976022
1,5.029343011811025,0.7784841692199702,3.3480986113603164,0.08126398900502889,10.362390724781443,0.7237878497594922,3.5551331571251366,0.07174836440317052,8.176427165354335,0.7555931279350886,3.443523029316701,0.07688243940941009,10.715481430962864,0.7212991667914312,3.5607137929676633,0.07159184186308107
1,6.279035433070866,0.772535044069705,3.2224350297257875,0.09131893971795757,9.814061628123254,0.7203783694020023,3.389284306334127,0.08198675136267747,6.001045767716537,0.7633261679005465,3.2564098892647118,0.09157895122430872,10.205654411308817,0.7121203082096201,3.408569989392894,0.08106445867551046
1,4.460076279527559,0.7619049593158674,3.483124085620106,0.05754631534897835,5.5408890817781655,0.728145262059178,3.5887197485904374,0.052376143316363755,1.9595226377952761,0.7854184820809411,3.3287715968580063,0.06304928802484559,5.6880153760307515,0.7225247918919219,3.599642416989406,0.051667468329666656
1,4.67384350393701,0.745413185620244,3.5583199767613234,0.053217146473355445,5.894847789695582,0.710028013625437,3.6625125226518613,0.04798538017932877,2.522637795275591,0.7712465244177868,3.4129174393653217,0.05824872672694565,6.2571145142290305,0.7052691229082306,3.674796140164724,0.04777202002788899
0,2.3398745078740166,0.7740453196159123,3.382234382533026,0.07835825162617119,4.138446276892556,0.7265382145901108,3.5650974639082333,0.06876394774551597,2.705462598425198,0.7723293247338241,3.3820714501272837,0.07764353596334143,4.319982639965281,0.7204421701546417,3.577040152246682,0.06791662489022793
0,2.33636811023622,0.7817188125169537,3.3549396967838283,0.08135533360910469,3.7338334676669365,0.735355842529642,3.516580684104153,0.07201568107643626,2.362635334645672,0.776901600984129,3.3488918899396953,0.080582755831039,3.8403496806993624,0.7304713083067027,3.5293331225905114,0.07097345510953665
0,1.9029896653543303,0.8195785513362065,2.9180957248724093,0.11405518062500972,2.7027094054188123,0.7886344254475603,3.035230567713931,0.1050750532277927,1.4419906496063,0.8260103291315212,2.880505593184685,0.11534232461775458,2.7794655589311166,0.7836402697216035,3.050035852123569,0.10422966391223872
0,3.8029035433070844,0.7746552253248524,3.0137824989405764,0.15469901111921394,4.511129022258045,0.7425913919962639,3.1281899134860063,0.14383852519952553,2.6829478346456703,0.7697118213856016,3.0074685788259674,0.15193906333857612,4.7305474610949245,0.7419799374869641,3.129607700392372,0.1439872251683246
0,3.6825787401574797,0.7259096086281768,3.5434669052774797,0.05644343478628365,4.656829313658625,0.7038137609046995,3.616673470187069,0.05293353899994426,2.293860728346456,0.7559216833098512,3.423196476265146,0.061203690705721285,4.411928823857651,0.7036169898115255,3.6135878935200654,0.0531876783885008
0,2.6793184055118107,0.7978240327368757,3.385622156194913,0.07197504672108951,3.9271498542997088,0.7635282980433103,3.5113486157675617,0.06642055332594761,2.2185039370078745,0.8067759341272284,3.335176726091776,0.07423310720644878,3.9700539401078805,0.7609784837259421,3.5209107995021753,0.06591482697504421
0,3.759965551181105,0.7498188735959604,3.251230501591411,0.15983216841922002,5.447578895157797,0.7113967338515252,3.3930037600143126,0.15008602464349835,3.1643700787401574,0.746885373896435,3.2371089813341434,0.1601799181991925,5.221898443796889,0.7114838477282537,3.39000599454859,0.15015868998815962
0,2.7696850393700783,0.7728130225656158,3.143185245756412,0.11152813254112845,3.336040672081344,0.7558215162122048,3.2157547675393294,0.10663734948897151,1.709092027559055,0.7993267814813892,3.034760038789855,0.11722009888111572,3.64703329406659,0.7502887830875591,3.2306120883804237,0.1058053738650723
0,3.314899114173228,0.6631460792976526,3.7543424014251787,0.044674462945117295,4.007564015128029,0.6408696326530802,3.8248122853700246,0.042159780642953934,2.285740649606299,0.6662874822648835,3.707623864481787,0.04436800621648118,4.016492032984064,0.638493842634185,3.835709917050891,0.041580904601452084
0,3.2479699803149615,0.6838161574895468,3.4588013399651656,0.06701926563032815,3.472874945749892,0.6734899107333839,3.4857919154981283,0.06601250724976496,1.7185654527559053,0.6995573809051101,3.3653852854686717,0.0676481445736329,3.623783247566496,0.6649513359524908,3.5138594071821636,0.06459612981226087
0,3.055610236220472,0.7449602578618469,3.32276885869864,0.07413831899196995,4.038378076756157,0.7107195969536967,3.427655941127994,0.06810313075025054,2.3258489173228356,0.7541598187544096,3.283802630953058,0.07604988037124512,4.008742017484039,0.7130340937680204,3.419718397282097,0.06844671268857701
0,3.728531003937007,0.7594058097251812,3.1333082699927886,0.11507763017967443,4.652675305350611,0.7409788704638665,3.1930687007815646,0.10844340437518372,2.714197834645669,0.7819716692694559,3.0467022725140924,0.11817770827924465,4.700787401574806,0.7394624833289084,3.198454790056328,0.10858305745379547
0,1.1159571850393704,0.8380205330380841,2.9021333351041734,0.13265717803408278,2.035712071424143,0.787034521344526,3.092984631168383,0.12105493074523876,1.5456446850393701,0.8149151142650235,2.996286251941548,0.12866385199323138,2.239382478764959,0.7891830799314333,3.0993080250503113,0.1207697855286591
0,2.444205216535433,0.7912698852320394,3.3297173494765584,0.06756822821506966,4.007626015252032,0.742945344366694,3.499170971895324,0.05862019660055192,2.673720472440947,0.7780566260557131,3.359532625534801,0.06462834800669602,4.204042408084818,0.7431902687889334,3.5028431521529164,0.05909709475814264
0,2.441006397637795,0.7934876749306256,3.3207618505916687,0.06884063279845308,3.735011470022943,0.7496872179171511,3.4726527968949927,0.060541889079314126,2.3723548228346463,0.7835039163089054,3.3306227414149006,0.0663827899311072,3.940603881207764,0.7485653013465497,3.47746158781046,0.060663727068665615
0,2.3493479330708684,0.7950408719285823,3.3135980239090777,0.06831013137123931,4.124806249612498,0.7474189258340903,3.491298166920184,0.05967928241889094,2.8209891732283485,0.7825839608843215,3.3521710548672705,0.06562719936963307,4.263810527621059,0.7462592905470711,3.4890190117219864,0.05960443559550396
0,2.047797736220473,0.8098387960814594,3.211456499010184,0.0742889239684729,3.8108376216752444,0.7600524788657885,3.399467725849072,0.06489191718540921,2.768208661417324,0.7859121745394806,3.2919779757781504,0.0693616737575272,3.9042098084196164,0.762533222141039,3.3905489591337834,0.06562278367287223
0,1.9769931102362206,0.8146317777510524,3.161166796846045,0.07680708488858377,3.838427676855354,0.7664858095665427,3.3445147998339144,0.06753319396650569,2.738681102362204,0.7955789420843475,3.224994401682219,0.07287071465012071,3.833839667679336,0.7707207248340104,3.3310397111989567,0.06848499523770712
0,3.821973425196851,0.739420686307268,3.478670536065224,0.061863792978074233,5.61907123814248,0.7013365761711232,3.6003783177494353,0.056935541485938206,3.127583661417324,0.7524218693604171,3.417958426434974,0.06515514093039906,5.604811209622421,0.7078778156112582,3.590359159433464,0.05732524007673104
0,3.2955831692913384,0.7528163290612642,3.418507211966223,0.0710411282272759,4.510199020398043,0.7255891051625015,3.5094878380688197,0.0661572305846577,2.2044783464566944,0.7841199598457645,3.2985118511006437,0.07631158530139323,4.2748465496931,0.7313887353924162,3.4886087024823613,0.06769533261305968
0,3.3972687007874023,0.7336040412120738,3.4870583614658424,0.06464539387819004,4.424576849153698,0.7103645055868679,3.564321457960278,0.06071995924759417,2.1899606299212593,0.7705254003766641,3.363069271535854,0.07011243569606276,4.469836939673881,0.7088810468791865,3.570028454894194,0.06082645769358749
0,2.595718503937006,0.7337955233184221,3.747706744707344,0.05234458668380227,4.14204228408457,0.6851117743537288,3.9191118562430667,0.046795609370250284,2.8050565944881893,0.7233735793862017,3.7667124167340686,0.05152030366316593,4.309690619381238,0.682875328160915,3.9247197015142143,0.04652336659128027
0,1.7380044291338586,0.7330302575500192,3.55798636224061,0.0759872255828496,2.512741025482051,0.6918741799543107,3.6880143223595607,0.06807680116693235,1.2458784448818894,0.7525095702171634,3.4729576464921657,0.07625209598563729,2.3163866327732645,0.7022587429817702,3.6622710516465617,0.06945729664290881
0,3.096333661417323,0.7911573634603333,3.214682104121701,0.08601672196020173,4.468410936821875,0.7431268122083676,3.3799403443879976,0.0769965812980172,2.6429010826771657,0.7741204013228142,3.2622010253160005,0.08207038795669383,4.597371194742389,0.7414023101056033,3.3900591274623078,0.07618858272002614
0,3.3668799212598417,0.8001260598575823,3.064089848255796,0.09782991013735935,4.528551057102113,0.7702928256381478,3.17814746448224,0.09011054161980604,2.764825295275592,0.8017597233620934,3.0485128172122087,0.09725759911724902,4.76216752433505,0.7707900004013829,3.180197504658709,0.09027848472957781
0,3.7262549212598413,0.7993144924968153,2.9336752882799106,0.14868682306944703,4.742141484282972,0.7769899301473594,3.0058453728105223,0.14264905037963097,2.572281003937008,0.8106081576242857,2.85879434790285,0.15218473845150823,5.3966147932295865,0.7687493830517791,3.033592363766652,0.14086827566053922
0,5.4689345472440944,0.7197661495245906,3.395590494845255,0.09580976718105778,7.411742823485649,0.6831244503183396,3.502500685035711,0.08627019727844404,4.939653051181101,0.7032353389700556,3.414706031781371,0.09048074224078138,7.787711575423152,0.6753754293181115,3.519912546767937,0.08451873702061004
0,5.576464074803151,0.7238385283747013,3.295904047951338,0.11811215101922391,7.474114948229898,0.6942162254551836,3.3860785523017145,0.10845405229777538,4.693097933070866,0.7155586059158164,3.2910008774636514,0.11336516435239902,8.017732035464071,0.6846140696791461,3.412967011459519,0.10675955458179132
0,5.38761072834646,0.7220717055721423,3.321546273897206,0.11046283084997809,7.557381114762224,0.688894865747878,3.4254982646826155,0.10046341296725003,4.933439960629923,0.7107541309324295,3.339273011451438,0.10537472808344056,7.930001860003719,0.6771175480910084,3.4549514934736534,0.0982103567530342
0,5.18350147637795,0.7207874629493467,3.309876682370331,0.11465635174922693,7.472750945501892,0.6846479271209267,3.4201901658020017,0.10376439774517593,5.074126476377955,0.7093319985216069,3.325149374896653,0.10867614197386596,7.898319796639593,0.6756930399121375,3.4385455622201864,0.10178666144423865
0,4.841781496062994,0.7305237750232512,3.287781075478105,0.12277254412907262,7.498666997333996,0.6887814039475817,3.4184681695567876,0.11084885081295986,5.436146653543309,0.7080644155635247,3.341709068778904,0.11633591596040613,7.930807861615729,0.680256856629341,3.4420530587500275,0.10895875037456568
0,5.122354822834645,0.7303552055364164,3.20945852385917,0.1316642508162946,7.9029698059396125,0.6931312832054366,3.3279603739371257,0.11908145361333816,5.8320620078740175,0.7142291711966664,3.2517366235468232,0.12429147526752085,8.450058900117801,0.6822505370746373,3.357305275037043,0.11641080278874553
0,3.114972933070867,0.7756619359011986,3.179798169308867,0.10353289224644852,4.627131254262512,0.7452610800913672,3.2846991073285676,0.09704022309650417,2.7962598425196874,0.7887075823295181,3.1250372693065285,0.10562910871915486,5.050344100688204,0.7387504126872592,3.313440421046303,0.09546274489659783
0,3.0995939960629943,0.7693892872397149,3.2487628720400172,0.1045764197241285,4.255688511377026,0.73813540542504,3.349172026154918,0.0971605715298975,2.3425812007874027,0.7878416548595829,3.165309780192691,0.10769419646749451,4.67939735879472,0.731631792256358,3.3767105309563052,0.09598677260470652
0,1.6019315944881884,0.8000550056292401,3.186482878119912,0.0844235639887295,2.0611321222642456,0.7705437858296202,3.288963532639753,0.07662132467299222,1.2095841535433076,0.8080767198604164,3.1409068175520205,0.0851259545536669,2.3989707979415966,0.7622554057310109,3.3238400418658323,0.07515447531360062
0,4.234621062992128,0.7130174705268342,3.6243331868775077,0.07592668047884926,4.498232996465993,0.7057807305341547,3.647905497851744,0.0742584468614904,2.0351870078740153,0.7789847432934321,3.364828282364202,0.08792348120584911,4.7634695269390575,0.7034213435343669,3.658823383732807,0.07390760165611096
0,2.9901574803149598,0.765260510297153,3.288690563279273,0.0939493680134821,4.03193006386013,0.7339589131681782,3.386427182986241,0.08801799226761699,2.415907972440947,0.7707567904673853,3.2300550979972327,0.09532414243051139,4.06491412982826,0.736249134942381,3.3808341873420775,0.088323380069167
0,3.067359744094486,0.7279427389093572,3.281340443964345,0.11173057899094313,3.962861925723851,0.7056638013281961,3.3534248077397595,0.10655211613603832,2.554625984251969,0.7342872954520693,3.2542922143616977,0.11241391238885994,4.078182156364314,0.7061202931405268,3.363504167330665,0.10594392755528645
0,3.7448326771653524,0.6926672018832805,3.7020192449646765,0.05419662658172969,4.919585839171676,0.6700239067792484,3.7800221402653342,0.050689618088269585,3.255720964566929,0.7010233429299245,3.6709387761477874,0.054509223154188505,4.845867691735386,0.6691986177157352,3.785808593877857,0.05045906942207584
0,4.269008366141731,0.7026091207541973,3.6706679655855843,0.0542082724180097,5.468410936821876,0.671871624187924,3.7754452829786187,0.04968112335629472,3.6062376968503953,0.7079134446789258,3.649681283819594,0.05509322542082583,5.763717527435052,0.6694390443367598,3.7831320127976884,0.0493334456195851
0,4.5960875984251945,0.6948394517565623,3.6959896141337203,0.0540349793468142,5.704631409262819,0.6659959119844824,3.7872382172647687,0.04956788635134713,3.4852362204724416,0.7070210224699351,3.646099475147425,0.05531948576104178,5.8427056854113735,0.6639064050017262,3.7948979171680772,0.04944987315729483
0,4.610482283464565,0.6955486394404676,3.683274414112447,0.05463756008078423,5.646909293818585,0.6694008087607142,3.770650026193681,0.05030363281633003,3.4483882874015754,0.7096358079096132,3.629165543090326,0.05620195444492451,5.868683737367475,0.6663168719336044,3.780363641597948,0.04987389880539573
0,3.926550196850393,0.7123063080406636,3.6901139883006433,0.058062732031225785,5.490420980841964,0.666292983106258,3.842192333809436,0.05088707554809864,3.9905880905511815,0.7016855347269428,3.7245754065934715,0.05638007803115215,5.658813317626639,0.6686293867132965,3.839920948429236,0.05147226346284794
0,1.5431840551181106,0.8199759776874551,3.0236302668821593,0.10959273835051571,2.297538595077192,0.7785270218952592,3.175375981366617,0.09956894134136703,1.3374138779527565,0.8107727103290271,3.0428592283879468,0.10800608161274913,2.248186496372993,0.7689070822075029,3.202404342431001,0.09722272925852828
0,1.578248031496063,0.8318438028534307,3.033734005756851,0.10450159309742445,2.4315208630417264,0.7859122401487239,3.215478424588954,0.09360442293331744,1.6007627952755916,0.8089880850386877,3.120427322245262,0.09911482713590417,2.4663649327298653,0.778105894219849,3.2425923896587867,0.09156672768054452
0,2.31502214566929,0.7413534330047165,3.280745521693335,0.12113829177609527,5.061690123380246,0.6887010971875936,3.461866773726488,0.11083608099388063,4.074187992125985,0.7057123308822714,3.401073021649828,0.11500713266319111,5.260710521421042,0.6803973323709935,3.4768830643413815,0.10867918666831196
0,2.7906619094488194,0.8114563051023943,3.1752969750520172,0.09549998982810465,3.260896521793045,0.7879089939927375,3.263839535648356,0.08982939033520203,1.4613681102362213,0.8306586675814991,3.0943167156783464,0.09843931376095175,3.256432512865029,0.7898931462165889,3.2648406867358912,0.09001491981531926
0,3.0644685039370088,0.7985094787981231,3.238309478697387,0.08754531412871419,3.5241490482980966,0.7726928650839983,3.330142497942749,0.08194342162135877,1.5485359251968493,0.8119094712320428,3.1763407993363293,0.08900378909156252,3.4564449128898267,0.7818062984342254,3.3129971618995677,0.08348980558088842
0,4.481114665354334,0.7293898668364843,3.5423599368151204,0.0585153681293691,6.398040796081593,0.6940632865946343,3.653964275449288,0.053668895297366494,3.6059916338582694,0.7495862376360218,3.4689823514817855,0.06212059927781963,6.249116498232997,0.696102778219105,3.6456994404523995,0.05358635275519665
0,3.8218503937007875,0.7451454952710643,3.3081227052096667,0.10980429712324277,4.710707421414845,0.7242787898909457,3.3945402578662636,0.10273893552933115,2.3807209645669314,0.7806670842084987,3.182978380911301,0.11920900526371368,5.292516585033172,0.7196375001786239,3.4156585857641897,0.10211406968787046
